min_x,max_x,mean_x,std_x,range_x,min_y,max_y,mean_y,std_y,range_y,min_z,max_z,mean_z,std_z,range_z,activity
1861,1986,1908.4615384615386,26.01978868149015,125,2349,2455,2386.492307692308,14.32051537749814,106,1960,2097,2005.2730769230768,19.28345876656421,137,7
1861,1950,1903.3961538461538,18.030668441713534,89,2351,2419,2385.892307692308,10.845525493281698,68,1960,2040,2007.6807692307693,13.860098536891124,80,7
1866,1980,1914.5576923076924,24.312963843805857,114,2357,2416,2385.2884615384614,9.098212600696497,59,1979,2145,2023.176923076923,34.16244757731542,166,7
1845,1980,1913.2346153846154,28.332055358822114,135,2330,2450,2384.619230769231,17.30191854987144,120,1918,2145,2028.3153846153846,40.325228910994255,227,7
1816,1970,1895.6653846153847,29.6408285972022,154,2312,2483,2384.1807692307693,24.041349823512434,171,1918,2129,2016.126923076923,29.746601086683437,211,7
1816,1949,1893.5346153846153,27.041130438144325,133,2312,2483,2384.726923076923,22.632161106812497,171,1928,2083,2016.2653846153846,19.878073178449498,155,7
1850,1938,1892.0961538461538,18.87661585339454,88,2326,2438,2383.5576923076924,14.82642619018196,112,1928,2083,2009.0461538461539,17.14163642817393,155,7
1850,1900,1883.9884615384615,5.439369351012941,50,2343,2413,2381.4461538461537,6.060902666644726,70,1957,2043,1997.1461538461538,8.19700627003004,86,7
1874,1893,1883.7307692307693,3.222240429085543,19,2375,2391,2381.4423076923076,2.7242190020938426,16,1980,2005,1992.696153846154,4.242183888768159,25,7
1870,1893,1882.0115384615385,3.2316995209768176,23,2373,2389,2380.9846153846156,2.6768984974753085,16,1978,2001,1990.0346153846153,4.224715138114995,23,7
1857,1905,1881.946153846154,5.659326587852783,48,2373,2393,2381.0307692307692,3.0603668025001456,20,1978,2008,1990.4884615384615,4.918237035671984,30,7
1857,1905,1882.803846153846,5.917383641900294,48,2374,2393,2381.119230769231,3.341157780371246,19,1974,2010,1990.6884615384615,5.784336920387124,36,7
1867,1898,1881.5461538461539,4.2510258375150665,31,2374,2391,2381.0,3.199903473447635,17,1974,2017,1992.0884615384616,7.275325991346936,43,7
1867,1943,1886.176923076923,15.896365814060964,76,2328,2400,2381.9307692307693,6.390978754823822,72,1981,2043,2004.1115384615384,14.40449380018061,62,7
1839,1943,1890.2346153846154,23.893803696018242,104,2328,2419,2381.976923076923,12.629233345596829,91,1961,2060,2010.323076923077,16.734222851217638,99,7
1839,1968,1891.6038461538462,24.80566912363423,129,2330,2436,2382.5346153846153,14.560576230368772,106,1955,2071,2005.8576923076923,21.7100704899169,116,7
1831,1968,1893.7807692307692,21.462592387520946,137,2333,2439,2383.4307692307693,14.07121350840252,106,1938,2114,2016.673076923077,27.348403603961597,176,7
1831,1951,1890.4692307692308,15.711289235597743,120,2333,2439,2383.373076923077,12.577606431518817,106,1938,2114,2027.4346153846154,18.783041770508262,176,7
1871,1916,1890.9076923076923,7.33579172372282,45,2345,2413,2383.380769230769,9.26930914740101,68,1977,2042,2022.3461538461538,8.899882033369892,65,7
1832,1958,1891.0192307692307,24.108898999933842,126,2297,2505,2381.95,21.192840453475945,208,1973,2114,2031.5,22.060726997895507,141,7
1832,1964,1895.3346153846153,31.560194888433458,132,2297,2505,2383.392307692308,25.072865597067064,208,1969,2127,2035.2038461538461,25.501623549939005,158,7
1847,1964,1908.6115384615384,21.721096748461942,117,2325,2471,2386.9269230769232,14.774444640466676,146,1969,2127,2027.2346153846154,17.73928394361494,158,7
1874,1933,1909.9692307692308,13.917816398617035,59,2368,2395,2386.9884615384617,4.41695810026752,27,1997,2048,2023.2923076923078,11.63004108581976,51,7
1874,1933,1899.7115384615386,12.87441049137573,59,2368,2395,2385.1384615384613,4.359791440858314,27,1997,2042,2014.8,9.176013720523077,45,7
1874,1906,1892.553846153846,6.697041977647389,32,2370,2397,2384.107692307692,4.473424148403951,27,2000,2023,2010.676923076923,4.803819883872155,23,7
1870,1941,1891.2692307692307,11.33163710176069,71,2341,2426,2383.9346153846154,7.68136904161168,85,1905,2125,2009.9769230769232,16.847930058400266,220,7
1844,1960,1896.4192307692308,21.78211726647877,116,2334,2429,2383.05,14.641448279525074,95,1905,2125,1998.5230769230768,28.322662490896057,220,7
1844,1988,1909.4730769230769,34.355894074779336,144,2327,2523,2384.5923076923077,23.996201808155,196,1911,2084,1999.1038461538462,28.80410444756846,173,7
1844,1988,1901.7384615384615,32.81104293015597,144,2327,2523,2384.6346153846152,20.509559731794358,196,1911,2084,2009.6153846153845,18.044939446277994,173,7
1851,1905,1885.4923076923078,8.557095232839169,54,2354,2394,2382.4384615384615,4.415668567513746,40,1984,2027,2009.45,7.187062056491582,43,7
1876,1899,1887.1307692307691,4.332490989082166,23,2376,2390,2382.776923076923,2.6574449499497943,14,1999,2027,2010.0461538461539,3.988132082215621,28,7
1880,1900,1889.053846153846,3.880077892904272,20,2374,2394,2383.2115384615386,3.05885977230456,20,1993,2024,2008.5692307692307,4.405048808407803,31,7
1880,1948,1901.9192307692308,17.48637680948726,68,2360,2420,2385.0615384615385,9.583410574621034,60,1979,2052,2010.753846153846,10.106430949645208,73,7
1813,1956,1903.6653846153847,29.190883464836713,143,2339,2433,2384.757692307692,13.719435614226759,94,1970,2061,2013.926923076923,14.073388938357251,91,7
1813,1956,1890.3,28.800780233961408,143,2314,2433,2382.6615384615384,16.501107413944855,119,1925,2061,2009.9538461538461,16.735905284463275,136,7
1836,1937,1882.696153846154,16.00832266092842,101,2314,2429,2381.4,13.268303450248506,115,1925,2049,1999.8576923076923,13.723375010580368,124,7
1868,1888,1878.2961538461539,3.342828521552149,20,2372,2389,2380.3115384615385,2.8200642018865643,17,1982,2005,1992.553846153846,4.7077715071053055,23,7
1870,1888,1879.4807692307693,3.0535148720700667,18,2372,2389,2380.269230769231,2.8550259457968417,17,1982,2003,1991.676923076923,3.7933397935627635,21,7
1870,1890,1879.696153846154,3.3177864846471294,20,2372,2388,2380.269230769231,2.7050316665792136,16,1983,2004,1992.3961538461538,3.8011358563768542,21,7
1871,1890,1880.2153846153847,3.542319148245249,19,2374,2387,2380.5346153846153,2.5291264394016655,13,1983,2010,1994.0615384615385,4.491525862533197,27,7
1873,1892,1882.2807692307692,3.3140066886837047,19,2374,2387,2381.1653846153845,2.5784138531698124,13,1985,2010,1996.0269230769231,4.676735958107879,25,7
1874,1892,1883.3461538461538,3.139514111538417,18,2374,2389,2381.642307692308,2.591741126563775,15,1986,2014,1996.996153846154,4.9760027040389465,28,7
1874,1941,1899.0615384615385,19.04485818027068,67,2348,2425,2384.8230769230768,8.946400138495676,77,1950,2045,2003.4769230769232,14.541494553692337,95,7
1859,1941,1896.0192307692307,23.617847436900714,82,2348,2425,2383.626923076923,9.790628948459602,77,1950,2045,1999.0423076923078,17.123730357960596,95,7
1859,1925,1876.823076923077,9.993021027720758,66,2369,2392,2379.4884615384617,3.7493708015854352,23,1968,2013,1989.6346153846155,5.47168508682085,45,7
1866,1889,1877.676923076923,3.9830051800531554,23,2372,2389,2380.15,2.9363584202547157,17,1977,2009,1994.2346153846154,5.951116329377671,32,7
1869,1890,1880.25,4.055955152707214,21,2372,2388,2380.6692307692306,2.8240239685794766,16,1982,2009,1995.2230769230769,5.8794391882053825,27,7
1870,1892,1881.8192307692307,3.2326184123434367,22,2374,2387,2380.7923076923075,2.6294916455897543,13,1981,2006,1991.4653846153847,4.950990876815536,25,7
1873,1892,1881.1538461538462,3.1925626372016875,19,2373,2387,2380.5384615384614,2.6498454712833768,14,1979,2002,1988.8461538461538,4.4772467036939165,23,7
1871,1888,1880.4807692307693,3.2826346926958725,17,2371,2387,2380.5846153846155,2.7164154650776418,16,1979,2007,1991.1192307692309,5.437359627142545,28,7
1871,1891,1882.2730769230768,3.5779308198439153,20,2371,2388,2381.653846153846,2.6470980350429048,17,1987,2007,1996.75,4.034001242335706,20,7
1862,1914,1883.673076923077,3.803682192034216,52,2363,2390,2381.973076923077,2.9255970175534958,27,1987,2027,1999.1076923076923,4.496667412653266,40,7
1821,1930,1890.623076923077,19.49725864687379,109,2337,2460,2382.630769230769,12.727702714724932,123,1941,2029,1992.4769230769232,13.357406740094232,88,7
1821,1945,1893.6346153846155,27.637077695698284,124,2323,2460,2383.4307692307693,19.12181574128977,137,1941,2067,1996.8884615384616,20.61559980095062,126,7
1838,1945,1892.3653846153845,22.26657453562046,107,2323,2447,2383.869230769231,15.033495914324101,124,1967,2067,2004.8153846153846,14.84295374624862,100,7
1870,1918,1894.4346153846154,9.468885943436062,48,2367,2403,2384.3153846153846,5.487837890860545,36,1979,2031,2002.4038461538462,6.788758637427305,52,7
1872,1917,1894.4192307692308,6.2389064004802215,45,2371,2401,2384.3884615384613,4.540578681936342,30,1986,2017,2000.9615384615386,5.577677304262421,31,7
1881,1949,1903.8576923076923,16.70175985633796,68,2359,2419,2385.673076923077,7.5037214804279655,60,1986,2044,2003.7730769230768,11.405074319166896,58,7
1879,1949,1904.3115384615385,17.72328762574608,70,2359,2419,2385.5615384615385,8.420882157544797,60,1986,2044,2006.0692307692307,12.322681138797288,58,7
1879,1932,1894.426923076923,7.866553885448827,53,2370,2417,2384.103846153846,4.914008088869563,47,1986,2039,1999.2,8.461495801388262,53,7
1883,1908,1894.75,4.385281630715977,25,2374,2393,2384.257692307692,2.986284358177276,19,1987,2013,1996.7961538461539,5.108172025629271,26,7
1880,1907,1894.1807692307693,5.075683511859571,27,2374,2393,2384.05,3.3301883490509123,19,1988,2015,2001.073076923077,6.321994314898751,27,7
1880,1905,1892.8076923076924,5.129363051136594,25,2373,2393,2383.923076923077,3.462129111737167,20,1987,2015,2001.053846153846,5.635397692950087,28,7
1881,1905,1894.7038461538461,4.2906903593738575,24,2373,2393,2384.5730769230768,3.130132257226194,20,1987,2009,1998.5192307692307,4.013925492781083,22,7
1887,1905,1894.9846153846154,3.081855268800256,18,2373,2393,2384.2115384615386,2.867313720451247,20,1989,2009,1998.753846153846,3.70965876618971,20,7
1888,1938,1904.7769230769231,14.56857854574292,50,2364,2407,2385.4846153846156,6.697818022368646,43,1975,2023,1997.9423076923076,5.900112758357298,48,7
1855,1978,1908.3615384615384,23.563273512563118,123,2364,2420,2385.646153846154,9.769435860983839,56,1975,2028,1998.073076923077,10.129968448433626,53,7
1855,1985,1899.2730769230768,26.637246511096105,130,2363,2420,2383.7884615384614,9.396739224257956,57,1967,2029,1998.0423076923078,10.582737932328389,62,7
1865,1985,1892.6846153846154,18.044575700379102,120,2363,2418,2383.1884615384615,5.999280968697177,55,1967,2029,1996.7307692307693,6.909551848123491,62,7
1877,1901,1887.4769230769232,4.661872599402105,24,2374,2391,2382.4692307692308,2.7863108878099667,17,1984,2006,1995.0192307692307,4.561422865354467,22,7
1875,1897,1885.323076923077,3.7379724948745108,22,2372,2391,2381.6615384615384,3.012339734191792,19,1981,2003,1991.553846153846,4.675676877410827,22,7
1875,1896,1885.15,3.4029001939125,21,2372,2391,2381.376923076923,2.919156234509061,19,1973,2001,1987.176923076923,5.232015173332621,28,7
1878,1896,1885.6884615384615,3.1252894133878093,18,2371,2389,2381.3884615384613,2.806339613365073,18,1973,2002,1987.6884615384615,5.875728948325533,29,7
1878,1896,1885.7730769230768,2.8755469773193445,18,2371,2388,2381.75,2.6904306325227916,17,1978,2002,1990.0461538461539,3.950194831149371,24,7
1875,1896,1886.1538461538462,2.909076565291203,21,2373,2389,2382.0115384615383,2.8126612417892174,16,1979,2000,1990.2076923076922,3.387909809592469,21,7
1873,1895,1884.5923076923077,4.30084153361152,22,2373,2389,2381.880769230769,2.962639857835394,16,1979,2018,1998.7961538461539,9.687430887305323,39,7
1872,1895,1881.5192307692307,4.297302667582331,23,2374,2389,2381.173076923077,2.935083706594475,15,1983,2018,2000.2192307692308,8.5003983204772,35,7
1872,1888,1879.6423076923077,3.060354671565163,16,2374,2389,2380.2615384615383,2.6393337352602013,15,1983,2005,1993.4192307692308,3.9177370379676453,22,7
1863,1886,1877.6307692307691,3.828643239910067,23,2370,2388,2379.7192307692308,2.708847114152567,18,1982,2005,1993.7269230769232,3.8782690972869833,23,7
1860,1894,1874.8076923076924,5.2960189810665375,34,2359,2395,2379.326923076923,3.923600278397271,36,1975,2039,2005.3461538461538,13.830865565569,64,7
1850,1900,1871.9384615384615,6.151565511457894,50,2359,2398,2378.723076923077,4.597322344079512,39,1975,2039,2009.9653846153847,11.080381713860714,64,7
1850,1900,1869.1615384615384,4.439736063242533,50,2366,2398,2377.9192307692306,3.5669568084266,32,1983,2025,1997.9884615384615,7.457204902636441,42,7
1860,1877,1868.2730769230768,2.68386537537436,17,2371,2385,2377.6384615384613,2.6391874441407843,14,1983,2002,1992.123076923077,3.328861469229184,19,7
1863,1876,1868.626923076923,2.7218631042980026,13,2371,2384,2377.5307692307692,2.5413596869607145,13,1983,2006,1993.323076923077,3.8888324112794477,23,7
1863,1879,1870.4,3.324415354876321,16,2372,2387,2378.0307692307692,2.5723161191444217,15,1987,2011,1998.073076923077,4.778334122105421,24,7
1853,1907,1875.5692307692307,8.516564338503416,54,2357,2401,2379.2846153846153,4.755382425595444,44,1971,2036,2000.003846153846,7.270025240896142,65,7
1853,1910,1877.8461538461538,11.178413794315139,57,2357,2403,2379.7,6.040596252755442,46,1971,2036,1997.9807692307693,10.497453974490194,65,7
1855,1910,1873.8307692307692,8.93402542064943,55,2361,2403,2378.8192307692307,4.551084492993956,42,1975,2030,1995.0384615384614,8.704859377070763,55,7
1864,1879,1870.45,2.9944285459169526,15,2370,2385,2378.1653846153845,2.5679104237032773,15,1982,2004,1994.1115384615384,3.907109342660302,22,7
1863,1878,1870.0846153846153,2.838060720736724,15,2370,2385,2378.230769230769,2.6885671329526493,15,1986,2015,1998.8307692307692,5.870728989270316,29,7
1861,1878,1870.5230769230768,3.0101896055301003,17,2371,2387,2378.4,2.759609395447844,16,1991,2015,2000.9692307692308,4.765445866807671,24,7
1861,1882,1871.4884615384615,3.5439683844120156,21,2371,2387,2378.55,2.790185501921895,16,1990,2011,1999.8653846153845,4.058590423060231,21,7
1863,1882,1872.3192307692307,3.516373090967413,19,2372,2386,2378.9307692307693,2.605869411646599,14,1989,2011,2000.176923076923,4.734601759013509,22,7
1863,1885,1872.6307692307691,3.1245409523250234,22,2367,2389,2378.9269230769232,2.944539831674012,22,1986,2011,1997.4423076923076,4.966347995722049,25,7
1867,1885,1873.0384615384614,2.8580411418310914,18,2367,2389,2378.9076923076923,2.97335958822125,22,1986,2007,1997.3423076923077,3.936040096646837,21,7
1865,1881,1873.2269230769232,2.8267964448785734,16,2371,2387,2379.230769230769,2.6524221073092864,16,1987,2007,1997.8692307692309,3.9010709578722884,20,7
1864,1881,1873.7576923076922,2.8903611719277755,17,2371,2387,2379.4269230769232,2.5359283469634115,16,1987,2005,1995.7884615384614,3.52233106859877,18,7
1864,1883,1875.0846153846153,3.061870665957655,19,2372,2387,2379.8,2.6461890715360084,15,1987,2013,1999.7153846153847,5.405894988223562,26,7
1868,1887,1876.55,3.0933669227750724,19,2371,2387,2380.1115384615387,2.8364460501525843,16,1990,2013,2001.8615384615384,4.31617921655288,23,7
1868,1896,1878.3384615384616,4.770491416781751,28,2371,2391,2380.4615384615386,3.3094082480381517,20,1989,2024,1998.8153846153846,4.3509810998252485,35,7
1869,1934,1887.5961538461538,12.46099647004336,65,2364,2405,2381.9307692307693,5.635229042000543,41,1959,2024,1994.3461538461538,10.414358619658989,65,7
1854,1946,1891.4692307692308,21.758658139674058,92,2362,2407,2382.2346153846156,8.25058520482979,45,1954,2086,2000.373076923077,27.274297483845544,132,7
1846,1946,1888.053846153846,22.85063521111677,100,2339,2407,2380.642307692308,11.951597139741374,68,1954,2086,2006.7730769230768,26.748478940514087,132,7
1846,1929,1889.0923076923077,14.077801553669401,83,2339,2412,2381.353846153846,12.357519423747076,73,1963,2049,2006.4307692307693,14.135275002843041,86,7
1826,1915,1881.4538461538461,17.67274870884682,89,2351,2414,2380.326923076923,11.403990959353214,63,1966,2033,2004.0307692307692,12.791127753757648,67,7
1826,1908,1874.35,16.814586194144322,82,2351,2414,2378.0538461538463,11.227593930084286,63,1942,2033,1990.6576923076923,17.72032127699118,91,7
1843,1966,1896.6923076923076,28.004231934423878,123,2338,2450,2382.1115384615387,15.328042963760932,112,1942,2101,1999.4538461538461,36.47956248858365,159,7
1834,1966,1912.5961538461538,20.37454276473445,132,2338,2450,2385.7038461538464,15.001183499494513,112,1934,2101,2003.676923076923,33.94447325599949,167,7
1834,1940,1906.4538461538461,13.023952711191185,106,2359,2421,2385.223076923077,8.122864801345184,62,1934,2012,1989.7230769230769,10.995271278872137,78,7
1892,1922,1904.3384615384616,4.733114830888429,30,2368,2395,2384.95,3.1892374513722745,27,1977,2005,1990.426923076923,4.2633445000499695,28,7
1879,1946,1905.7730769230768,9.776184824551432,67,2361,2415,2385.7115384615386,6.995686863320477,54,1967,2015,1991.7615384615385,7.67566866897533,48,7
1822,1946,1891.9423076923076,28.765738322137693,124,2342,2446,2382.2076923076925,12.41819325069165,104,1949,2060,1993.15,17.52694010212933,111,7
1822,1950,1892.2346153846154,35.331671096581076,128,2342,2446,2382.5538461538463,13.828548355801836,104,1949,2060,2005.0576923076924,21.021237157751006,111,7
1847,1950,1913.2615384615385,23.29533528998126,103,2349,2424,2387.6769230769232,9.187632601088966,75,1961,2050,2012.9538461538461,10.43632025748446,89,7
1894,1978,1923.8115384615385,16.625301156690025,84,2295,2435,2385.5115384615383,19.56979050288225,140,1830,2037,1997.0115384615385,34.56251486679513,207,7
1891,1978,1924.0461538461539,20.646261934503585,87,2295,2435,2384.5576923076924,21.484135712615657,140,1830,2039,1986.446153846154,33.14052484035802,209,7
1891,1975,1913.7923076923078,14.489083177811192,84,2336,2432,2386.2615384615383,9.714101397646925,96,1959,2039,1988.9807692307693,10.468725965666659,80,7
1873,1946,1910.676923076923,10.068273028187196,73,2359,2427,2386.646153846154,7.548925657752802,68,1974,2011,1990.9,6.571084429464484,37,7
1860,1946,1900.7615384615385,16.159343542495275,86,2359,2427,2384.476923076923,8.734801812105568,68,1957,2012,1992.35,8.981996149311957,55,7
1860,1917,1889.5269230769231,9.296242346783016,57,2361,2397,2382.0576923076924,5.003525635516298,36,1957,2012,1989.5115384615385,8.331214362812469,55,7
1868,1937,1889.9923076923078,11.992594982835634,69,2355,2404,2381.673076923077,6.273438379870254,49,1961,2012,1985.0192307692307,8.736579083246147,51,7
1861,1937,1888.9538461538461,13.617421012591004,76,2355,2407,2381.523076923077,7.527776502222889,52,1949,2020,1985.876923076923,11.746692878627313,71,7
1861,1931,1895.7423076923078,13.700567107077685,70,2361,2407,2383.4423076923076,6.58069442046499,46,1949,2020,1990.7615384615385,9.421329490122366,71,7
1882,1931,1908.1653846153847,7.5234224892588575,49,2361,2401,2385.846153846154,4.638202185429125,40,1970,2011,1992.9615384615386,5.540867955584007,41,7
1900,1922,1911.9423076923076,3.230008077846274,22,2380,2393,2386.5576923076924,2.5650868074336843,13,1984,2005,1992.4846153846154,4.376551445396541,21,7
1900,1921,1912.553846153846,2.993071893302825,21,2379,2394,2386.6153846153848,2.5616253750157463,15,1980,2003,1991.926923076923,3.692636698291045,23,7
1907,1923,1913.1653846153847,2.883777326038137,16,2379,2394,2386.976923076923,2.533072011699197,15,1980,2004,1994.3076923076924,3.725827945812029,24,7
1878,1923,1909.6884615384615,9.337880131272051,45,2377,2397,2386.496153846154,3.2507772482212185,20,1973,2004,1992.9307692307693,5.938797847150538,31,7
1878,1920,1897.6923076923076,12.020796749781377,42,2376,2397,2383.757692307692,3.80394766262863,21,1972,2001,1985.8307692307692,6.924455527193769,29,7
1877,1899,1888.9076923076923,3.861394218461165,22,2376,2389,2381.742307692308,2.588759944776273,13,1972,1997,1984.053846153846,4.500212845179175,25,7
1877,1899,1888.5115384615385,3.7100330341312486,22,2374,2389,2381.7846153846153,2.7070182356141834,15,1976,2000,1988.003846153846,3.894851642857443,24,7
1878,1897,1888.6192307692309,3.32726182027673,19,2374,2391,2381.9576923076925,2.7498926727982878,17,1980,2002,1989.65,3.847051721748351,22,7
1878,1900,1888.0153846153846,3.866467295810137,22,2373,2391,2382.023076923077,2.9011125135805775,18,1972,2006,1990.5307692307692,4.915012793203163,34,7
1877,1900,1886.5653846153846,3.6875499926136523,23,2373,2391,2381.507692307692,3.0217899879400503,18,1972,2006,1989.8807692307691,4.695065941352069,34,7
1877,1895,1885.6423076923077,3.1041973175107582,18,2374,2388,2381.2615384615383,2.846263814409638,14,1979,1998,1987.9115384615384,3.3662906413310014,19,7
1873,1898,1885.5153846153846,3.900766413921579,25,2373,2391,2381.492307692308,3.107460580009223,18,1979,2012,1990.323076923077,5.579492766438499,33,7
1856,1929,1886.3961538461538,9.431360681289009,73,2339,2425,2381.4115384615384,8.673165775759424,86,1964,2049,1995.6038461538462,10.380445708333198,85,7
1816,1940,1886.9153846153847,14.024542533993516,124,2339,2425,2382.0346153846153,12.537001369003807,86,1953,2089,2012.2230769230769,23.82035902352238,136,7
1816,2008,1895.2961538461539,26.406401773964863,192,2322,2439,2384.15,16.030033347188304,117,1953,2111,2025.9653846153847,22.656635263717373,158,7
1824,2008,1910.0846153846153,29.2211735301131,184,2322,2439,2385.7961538461536,15.847998564773361,117,1972,2119,2025.003846153846,25.637734327421004,147,7
1851,1974,1907.9384615384615,21.980424371223034,123,2344,2431,2385.519230769231,11.06158678077888,87,1973,2119,2018.7307692307693,22.40114739943927,146,7
1861,1934,1894.126923076923,15.72014072687724,73,2346,2413,2383.853846153846,10.535552268289575,67,1945,2048,2010.9923076923078,13.52760435539418,103,7
1861,1923,1891.7615384615385,13.787859830484159,62,2346,2412,2383.146153846154,9.890607485089902,66,1945,2048,2007.576923076923,14.515530431252717,103,7
1867,1968,1905.8115384615385,22.555788013580305,101,2357,2427,2385.8153846153846,9.483401158597982,70,1962,2043,2011.4615384615386,14.556057978684475,81,7
1869,1968,1908.6038461538462,22.385719744302357,99,2357,2427,2386.623076923077,10.211860304669806,70,1984,2043,2014.4192307692308,12.524771415874184,59,7
1869,1940,1902.7384615384615,10.974912667019636,71,2357,2408,2385.423076923077,6.9464197434899715,51,1984,2035,2009.2230769230769,7.683674097646753,51,7
1896,1914,1904.3923076923077,3.260850384967889,18,2378,2394,2385.9692307692308,2.969441431916518,16,1993,2016,2004.426923076923,4.320915970059453,23,7
1888,1914,1902.6807692307693,3.8846812534297386,26,2372,2401,2385.642307692308,3.5312912397617136,29,1993,2027,2005.4730769230769,7.579389737778946,34,7
1888,1911,1899.4192307692308,4.301972182262998,23,2372,2401,2384.8884615384613,3.4404842663398405,29,1989,2027,2004.9307692307693,7.909418130235319,38,7
1890,1909,1898.1653846153847,3.305481852349257,19,2377,2392,2384.607692307692,2.8406757416922246,15,1987,2012,1998.7,4.712015365328174,25,7
1893,1909,1898.65,2.957321912770555,16,2378,2391,2384.730769230769,2.736253001292184,13,1987,2011,1997.2961538461539,4.30596073963731,24,7
1890,1908,1898.1807692307693,3.0073936214630095,18,2378,2391,2384.769230769231,2.6422128947700223,13,1987,2011,1997.196153846154,4.149241059061448,24,7
1888,1908,1897.65,3.2851308865987274,20,2378,2391,2384.473076923077,2.5925431667148904,13,1986,2005,1995.1615384615384,3.5495474640138567,19,7
1888,1906,1897.4,2.9750571844865856,18,2379,2391,2384.3153846153846,2.664030723745448,12,1982,2003,1992.5307692307692,3.970331014352376,21,7
1890,1907,1897.076923076923,2.8013107373766744,17,2379,2390,2384.3038461538463,2.6178745201531344,11,1980,2001,1990.7884615384614,3.6196404312855233,21,7
1888,1907,1896.2576923076922,3.3724609298689767,19,2375,2390,2384.1653846153845,2.7634462156218977,15,1978,2005,1990.9769230769232,4.614841567894039,27,7
1886,1907,1894.4846153846154,3.8519605706185827,21,2375,2391,2383.5384615384614,2.851955492929392,16,1978,2005,1989.8,4.70668628154626,27,7
1886,1902,1892.5884615384616,3.183551709176637,16,2376,2391,2382.996153846154,2.6877357336470737,15,1980,1999,1987.6615384615384,3.42724457049761,19,7
1883,1902,1891.9692307692308,2.977232685551209,19,2377,2390,2382.7923076923075,2.5625643341652844,13,1979,1995,1986.2884615384614,3.259299368427572,16,7
1883,1899,1891.5846153846153,2.9936473676644955,16,2373,2390,2382.4192307692306,2.5295961236641213,17,1978,1995,1986.0115384615385,3.1530859950136616,17,7
1884,1911,1892.4884615384615,4.546187415606623,27,2373,2397,2382.480769230769,3.3235464185055092,24,1976,1995,1985.3961538461538,3.570685102300692,19,7
1883,1911,1892.2653846153846,5.106846211692519,28,2373,2398,2382.326923076923,3.680907401589898,25,1976,2003,1989.0807692307692,6.0184092891104015,27,7
1853,1966,1896.6846153846154,18.687445299468084,113,2351,2439,2383.1961538461537,10.699654696886746,88,1973,2077,1998.6692307692308,17.74329541614331,104,7
1801,1966,1895.2769230769231,29.27014776767535,165,2340,2439,2382.980769230769,14.883966113991502,99,1957,2077,2006.996153846154,20.883848311197823,120,7
1801,1959,1890.873076923077,22.586326161908875,158,2340,2431,2382.5615384615385,10.898977208330338,91,1957,2068,2006.8307692307692,13.061564033623807,111,7
1882,1902,1894.6192307692309,3.4424691720615304,20,2375,2392,2383.8346153846155,3.083076524408834,17,1985,2020,2000.0307692307692,6.246467371111021,35,7
1885,1910,1897.9923076923078,4.189518367553023,25,2375,2394,2384.353846153846,2.841668818684133,19,1979,2007,1993.7615384615385,5.4052796243161945,28,7
1891,1910,1900.9807692307693,2.94538697377856,19,2379,2394,2384.5730769230768,2.7195925331165967,15,1979,1999,1989.0653846153846,4.219777145361963,20,7
1894,1913,1902.326923076923,3.2627602418204735,19,2379,2391,2384.6346153846152,2.6525200820847306,12,1975,1997,1985.3884615384616,4.1281430682045395,22,7
1894,1913,1904.5576923076924,3.4496570336967776,19,2375,2391,2384.8153846153846,2.635617678359391,16,1973,1993,1982.4653846153847,3.528531507657909,20,7
1899,1915,1906.5269230769231,2.8357967825186967,16,2375,2391,2384.630769230769,2.6410436147688614,16,1973,1990,1980.7307692307693,3.256803894429569,17,7
1901,1915,1907.9576923076922,2.766690044904525,14,2377,2392,2384.746153846154,2.622479414103813,15,1972,1989,1979.7307692307693,3.038462478335751,17,7
1899,1914,1907.9115384615384,2.9650248129437533,15,2377,2392,2384.8884615384613,2.6404672166241947,15,1968,1991,1979.9307692307693,4.073055755791123,23,7
1897,1914,1906.2192307692308,3.290623068386924,17,2377,2391,2384.480769230769,2.8222118479801823,14,1965,1991,1978.5423076923078,5.434245272438638,26,7
1894,1944,1909.0846153846153,11.332826965632494,50,2372,2406,2384.9846153846156,5.215783316472763,34,1965,1999,1977.5961538461538,7.406194880079959,34,7
1851,1944,1907.7076923076922,16.292190209896944,93,2349,2454,2385.119230769231,12.457077479440324,105,1943,2040,1977.4769230769232,12.381462906321842,97,7
1851,1942,1905.1346153846155,15.604707791461692,91,2349,2454,2384.7038461538464,13.275255838680383,105,1943,2040,1980.6884615384615,13.967939764093389,97,7
1867,1932,1909.7076923076922,11.842235880041853,65,2349,2411,2385.8346153846155,7.760878144980088,62,1955,2024,1991.2961538461539,12.166190914423515,69,7
1896,1931,1914.0923076923077,6.60986294035573,35,2372,2406,2386.8307692307694,5.155704508725164,34,1972,2024,1993.5884615384616,8.29545286072666,52,7
1903,1931,1915.0692307692307,4.435184806844498,28,2374,2406,2386.996153846154,3.8809484938299827,32,1972,2002,1990.9923076923078,4.682995038481519,30,7
1900,1924,1911.5384615384614,4.39313934444075,24,2377,2393,2386.6153846153848,3.046320941737965,16,1979,2002,1990.326923076923,4.705706524388648,23,7
1898,1919,1909.173076923077,3.8198887865421347,21,2377,2393,2385.95,3.0708179333726027,16,1976,1999,1987.176923076923,3.714659230493855,23,7
